block,ppsUSDC,ppsmkUSD,ppsUSDT,ppsFRAX
19835700,1.09E+18,1.04E+18,1.15E+18,1.11E+18
19836900,1.09E+18,1.04E+18,1.15E+18,1.11E+18
19838100,1.09E+18,1.04E+18,1.15E+18,1.11E+18
19839300,1.09E+18,1.04E+18,1.15E+18,1.11E+18
19840500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19841700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19842900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19844100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19845300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19846500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19847700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19848900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19850100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19851300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19852500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19853700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19854900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19856100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19857300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19858500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19859700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19860900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19862100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19863300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19864500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19865700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19866900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19868100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19869300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19870500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19871700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19872900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19874100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19875300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19876500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19877700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19878900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19879703,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19880100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19881300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19882500,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19883700,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19884900,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19886100,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19887300,1.09E+18,1.04E+18,1.16E+18,1.11E+18
19888500,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19889700,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19890900,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19892100,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19893300,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19894500,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19895700,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19896900,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19898100,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19899300,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19900500,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19901700,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19902900,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19904100,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19905300,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19906500,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19907700,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19908900,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19910100,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19911300,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19912500,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19913700,1.09E+18,1.05E+18,1.16E+18,1.11E+18
19914900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19916100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19917300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19918500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19919700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19920900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19922100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19923300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19924500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19925700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19926900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19928100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19929300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19930500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19931700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19932900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19934100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19935300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19936500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19937700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19938900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19940100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19941300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19942500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19943700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19944900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19946100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19947300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19948500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19949700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19950900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19952100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19953300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19954500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19955700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19956900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19958100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19959300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19960500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19961700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19962900,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19964100,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19965300,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19966500,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19967700,1.10E+18,1.05E+18,1.16E+18,1.11E+18
19968900,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19970100,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19971300,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19972500,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19973700,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19974900,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19976100,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19977300,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19978500,1.10E+18,1.05E+18,1.17E+18,1.11E+18
19979700,1.10E+18,1.06E+18,1.17E+18,1.11E+18
19980900,1.10E+18,1.06E+18,1.17E+18,1.11E+18
19982100,1.10E+18,1.06E+18,1.17E+18,1.11E+18
19983300,1.10E+18,1.06E+18,1.17E+18,1.11E+18
19984500,1.10E+18,1.06E+18,1.17E+18,1.11E+18
19985700,1.10E+18,1.07E+18,1.17E+18,1.11E+18
19986900,1.10E+18,1.07E+18,1.17E+18,1.11E+18
19988100,1.10E+18,1.07E+18,1.17E+18,1.11E+18
19989300,1.10E+18,1.07E+18,1.17E+18,1.11E+18
19990500,1.10E+18,1.07E+18,1.17E+18,1.11E+18
19991700,1.10E+18,1.08E+18,1.17E+18,1.11E+18
19992900,1.10E+18,1.08E+18,1.17E+18,1.11E+18
19994100,1.10E+18,1.08E+18,1.17E+18,1.11E+18
19995300,1.10E+18,1.08E+18,1.17E+18,1.11E+18
19996500,1.10E+18,1.08E+18,1.17E+18,1.11E+18
19997700,1.10E+18,1.09E+18,1.17E+18,1.11E+18
19998900,1.10E+18,1.09E+18,1.17E+18,1.11E+18
20000100,1.10E+18,1.09E+18,1.17E+18,1.11E+18
20001300,1.10E+18,1.09E+18,1.17E+18,1.11E+18
20002500,1.10E+18,1.09E+18,1.17E+18,1.11E+18
20003700,1.10E+18,1.09E+18,1.17E+18,1.11E+18
20004900,1.10E+18,1.10E+18,1.17E+18,1.11E+18
20006100,1.10E+18,1.10E+18,1.17E+18,1.11E+18
20007300,1.10E+18,1.10E+18,1.17E+18,1.11E+18
20008500,1.10E+18,1.10E+18,1.17E+18,1.11E+18
20009700,1.10E+18,1.10E+18,1.17E+18,1.11E+18
20010900,1.10E+18,1.10E+18,1.17E+18,1.11E+18
20012100,1.10E+18,1.11E+18,1.17E+18,1.11E+18
20013300,1.10E+18,1.11E+18,1.17E+18,1.11E+18
20014500,1.10E+18,1.11E+18,1.17E+18,1.11E+18
20015700,1.10E+18,1.11E+18,1.17E+18,1.11E+18
20016900,1.10E+18,1.11E+18,1.17E+18,1.11E+18
20018100,1.10E+18,1.11E+18,1.17E+18,1.11E+18
20019300,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20020500,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20021700,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20022900,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20024100,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20025300,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20026500,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20027700,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20028900,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20030100,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20031300,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20032500,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20033700,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20034900,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20036100,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20037300,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20038500,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20039700,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20040900,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20042100,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20043300,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20044500,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20045700,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20046900,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20048100,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20049300,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20050500,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20051700,1.10E+18,1.12E+18,1.17E+18,1.11E+18
20052900,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20054100,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20055300,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20056500,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20057700,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20058900,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20060100,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20061300,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20062500,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20063700,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20064900,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20066100,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20067300,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20068500,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20069700,1.10E+18,1.12E+18,1.18E+18,1.11E+18
20070900,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20072100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20073300,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20074500,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20075700,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20076900,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20078100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20079300,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080101,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080102,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080103,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080104,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080105,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080106,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080107,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080108,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080109,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080110,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080111,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080112,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080113,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080114,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080115,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080116,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080117,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080118,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080119,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080120,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080121,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080122,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080123,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080124,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080125,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080126,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080127,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080128,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080129,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080130,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080131,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080132,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080133,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080134,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080135,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080136,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080137,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080138,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080139,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080140,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080141,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080142,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080143,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080144,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080145,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080146,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080147,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080148,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080149,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080150,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080151,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080152,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080153,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080154,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080155,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080156,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080157,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080158,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080159,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080160,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080161,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080162,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080163,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080164,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080165,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080166,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080167,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080168,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080169,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080170,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080171,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080172,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080173,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080174,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080175,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080176,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080177,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080178,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080179,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080180,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080181,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080182,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080183,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080184,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080185,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080186,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080187,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080188,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080189,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080190,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080191,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080192,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080193,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080194,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080195,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080196,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080197,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080198,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080199,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080200,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080201,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080202,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080203,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080204,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080205,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080206,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080207,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080208,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080209,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080210,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080211,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080212,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080213,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080214,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080215,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080216,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080217,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080218,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080219,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080220,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080221,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080222,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080223,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080224,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080225,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080226,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080227,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080228,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080229,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080230,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080231,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080232,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080233,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080234,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080235,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080236,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080237,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080238,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080239,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080240,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080241,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080242,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080243,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080244,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080245,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080246,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080247,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080248,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080249,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080250,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080251,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080252,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080253,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080254,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080255,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080256,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080257,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080258,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080259,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080260,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080261,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080262,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080263,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080264,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080265,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080266,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080267,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080268,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080269,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080270,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080271,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080272,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080273,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080274,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080275,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080276,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080277,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080278,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080279,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080280,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080281,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080282,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080283,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080284,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080285,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080286,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080287,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080288,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080289,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080290,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080291,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080292,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080293,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080294,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080295,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080296,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080297,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080298,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080299,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20080500,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20081700,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20082900,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20084100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20085300,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20086500,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20087700,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20088900,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20090100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20091300,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20092500,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20093700,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20094900,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20096100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20097300,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20098500,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20099700,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20100900,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20102100,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20103300,1.11E+18,1.12E+18,1.18E+18,1.11E+18
20103682,1.11E+18,1.12E+18,1.18E+18,1.11E+18
